,datas,termos,id,posição
3482,2022-05-23,outlet coca-cola,amaro.amaroandroid,67.0
3483,2022-05-23,outlet coca-cola,br.com.dafiti,16.0
3484,2022-05-23,outlet coca-cola,br.com.zattini,19.0
3485,2022-05-23,outlet coca-cola,com.mobfiq.offpremium,55.0
3486,2022-05-23,outlet coca-cola,com.privalia.br,8.0
3487,2022-05-23,outlet cravo e canela,amaro.amaroandroid,103.0
3488,2022-05-23,outlet cravo e canela,br.com.dafiti,3.0
3489,2022-05-23,outlet cravo e canela,br.com.zattini,5.0
3490,2022-05-23,outlet cravo e canela,com.farfetch.farfetchshop,106.0
3491,2022-05-23,outlet cravo e canela,com.mobfiq.offpremium,20.0
3492,2022-05-23,outlet cravo e canela,com.privalia.br,2.0
3493,2022-05-23,outlet de marcas,amaro.amaroandroid,17.0
3494,2022-05-23,outlet de marcas,br.com.dafiti,4.0
3495,2022-05-23,outlet de marcas,br.com.zattini,8.0
3496,2022-05-23,outlet de marcas,com.farfetch.farfetchshop,11.0
3497,2022-05-23,outlet de marcas,com.mobfiq.offpremium,2.0
3498,2022-05-23,outlet de marcas,com.privalia.br,1.0
3499,2022-05-23,outlet de moda,amaro.amaroandroid,19.0
3500,2022-05-23,outlet de moda,br.com.dafiti,3.0
3501,2022-05-23,outlet de moda,br.com.zattini,7.0
3502,2022-05-23,outlet de moda,com.farfetch.farfetchshop,28.0
3503,2022-05-23,outlet de moda,com.mobfiq.offpremium,9.0
3504,2022-05-23,outlet de moda,com.privalia.br,2.0
3505,2022-05-23,outlet e-girl roupas,amaro.amaroandroid,18.0
3506,2022-05-23,outlet e-girl roupas,br.com.dafiti,8.0
3507,2022-05-23,outlet e-girl roupas,br.com.zattini,3.0
3508,2022-05-23,outlet e-girl roupas,com.farfetch.farfetchshop,50.0
3509,2022-05-23,outlet e-girl roupas,com.mobfiq.offpremium,34.0
3510,2022-05-23,outlet e-girl roupas,com.privalia.br,1.0
3511,2022-05-23,outlet fellipe krein,amaro.amaroandroid,32.0
3512,2022-05-23,outlet fellipe krein,br.com.dafiti,4.0
3513,2022-05-23,outlet fellipe krein,br.com.zattini,2.0
3514,2022-05-23,outlet fellipe krein,com.farfetch.farfetchshop,60.0
3515,2022-05-23,outlet fellipe krein,com.mobfiq.offpremium,25.0
3516,2022-05-23,outlet fellipe krein,com.privalia.br,1.0
3517,2022-05-23,outlet fila,amaro.amaroandroid,39.0
3518,2022-05-23,outlet fila,br.com.dafiti,4.0
3519,2022-05-23,outlet fila,br.com.zattini,8.0
3520,2022-05-23,outlet fila,com.farfetch.farfetchshop,53.0
3521,2022-05-23,outlet fila,com.mobfiq.offpremium,19.0
3522,2022-05-23,outlet fila,com.privalia.br,2.0
3523,2022-05-23,outlet forum,amaro.amaroandroid,19.0
3524,2022-05-23,outlet forum,br.com.dafiti,4.0
3525,2022-05-23,outlet forum,br.com.zattini,6.0
3526,2022-05-23,outlet forum,com.farfetch.farfetchshop,
3527,2022-05-23,outlet forum,com.mobfiq.offpremium,16.0
3528,2022-05-23,outlet forum,com.privalia.br,1.0
3529,2022-05-23,outlet granado,amaro.amaroandroid,18.0
3530,2022-05-23,outlet granado,br.com.dafiti,
3531,2022-05-23,outlet granado,br.com.zattini,
3532,2022-05-23,outlet granado,com.farfetch.farfetchshop,35.0
3533,2022-05-23,outlet granado,com.mobfiq.offpremium,13.0
3534,2022-05-23,outlet granado,com.privalia.br,1.0
3535,2022-05-23,outlet hugo boss,amaro.amaroandroid,21.0
3536,2022-05-23,outlet hugo boss,br.com.dafiti,14.0
3537,2022-05-23,outlet hugo boss,br.com.zattini,7.0
3538,2022-05-23,outlet hugo boss,com.farfetch.farfetchshop,16.0
3539,2022-05-23,outlet hugo boss,com.mobfiq.offpremium,13.0
3540,2022-05-23,outlet hugo boss,com.privalia.br,2.0
3541,2022-05-23,outlet intuição,amaro.amaroandroid,6.0
3542,2022-05-23,outlet intuição,br.com.dafiti,
3543,2022-05-23,outlet intuição,br.com.zattini,
3544,2022-05-23,outlet intuição,com.farfetch.farfetchshop,
3545,2022-05-23,outlet intuição,com.mobfiq.offpremium,9.0
3546,2022-05-23,outlet intuição,com.privalia.br,1.0
3547,2022-05-23,outlet javali,amaro.amaroandroid,
3548,2022-05-23,outlet javali,br.com.dafiti,
3549,2022-05-23,outlet javali,br.com.zattini,
3550,2022-05-23,outlet javali,com.farfetch.farfetchshop,
3551,2022-05-23,outlet javali,com.mobfiq.offpremium,
3552,2022-05-23,outlet javali,com.privalia.br,
3553,2022-05-23,outlet lacoste,amaro.amaroandroid,33.0
3554,2022-05-23,outlet lacoste,br.com.dafiti,10.0
3555,2022-05-23,outlet lacoste,br.com.zattini,11.0
3556,2022-05-23,outlet lacoste,com.farfetch.farfetchshop,39.0
3557,2022-05-23,outlet lacoste,com.mobfiq.offpremium,20.0
3558,2022-05-23,outlet lacoste,com.privalia.br,3.0
3559,2022-05-23,outlet michael kors,amaro.amaroandroid,19.0
3560,2022-05-23,outlet michael kors,br.com.dafiti,
3561,2022-05-23,outlet michael kors,br.com.zattini,10.0
3562,2022-05-23,outlet michael kors,com.farfetch.farfetchshop,12.0
3563,2022-05-23,outlet michael kors,com.mobfiq.offpremium,6.0
3564,2022-05-23,outlet michael kors,com.privalia.br,7.0
3565,2022-05-23,outlet morena rosa,amaro.amaroandroid,14.0
3566,2022-05-23,outlet morena rosa,br.com.dafiti,9.0
3567,2022-05-23,outlet morena rosa,br.com.zattini,3.0
3568,2022-05-23,outlet morena rosa,com.farfetch.farfetchshop,32.0
3569,2022-05-23,outlet morena rosa,com.mobfiq.offpremium,15.0
3570,2022-05-23,outlet morena rosa,com.privalia.br,1.0
3571,2022-05-23,outlet mr kitsch,amaro.amaroandroid,27.0
3572,2022-05-23,outlet mr kitsch,br.com.dafiti,2.0
3573,2022-05-23,outlet mr kitsch,br.com.zattini,4.0
3574,2022-05-23,outlet mr kitsch,com.farfetch.farfetchshop,41.0
3575,2022-05-23,outlet mr kitsch,com.mobfiq.offpremium,19.0
3576,2022-05-23,outlet mr kitsch,com.privalia.br,1.0
3577,2022-05-23,outlet nike,amaro.amaroandroid,33.0
3578,2022-05-23,outlet nike,br.com.dafiti,8.0
3579,2022-05-23,outlet nike,br.com.zattini,11.0
3580,2022-05-23,outlet nike,com.farfetch.farfetchshop,38.0
3581,2022-05-23,outlet nike,com.mobfiq.offpremium,23.0
3582,2022-05-23,outlet nike,com.privalia.br,3.0
3583,2022-05-23,outlet perlatto,amaro.amaroandroid,42.0
3584,2022-05-23,outlet perlatto,br.com.dafiti,2.0
3585,2022-05-23,outlet perlatto,br.com.zattini,3.0
3586,2022-05-23,outlet perlatto,com.farfetch.farfetchshop,49.0
3587,2022-05-23,outlet perlatto,com.mobfiq.offpremium,27.0
3588,2022-05-23,outlet perlatto,com.privalia.br,1.0
3589,2022-05-23,outlet premium,amaro.amaroandroid,46.0
3590,2022-05-23,outlet premium,br.com.dafiti,10.0
3591,2022-05-23,outlet premium,br.com.zattini,12.0
3592,2022-05-23,outlet premium,com.farfetch.farfetchshop,17.0
3593,2022-05-23,outlet premium,com.mobfiq.offpremium,4.0
3594,2022-05-23,outlet premium,com.privalia.br,5.0
3595,2022-05-23,outlet samsonite,amaro.amaroandroid,
3596,2022-05-23,outlet samsonite,br.com.dafiti,
3597,2022-05-23,outlet samsonite,br.com.zattini,
3598,2022-05-23,outlet samsonite,com.farfetch.farfetchshop,22.0
3599,2022-05-23,outlet samsonite,com.mobfiq.offpremium,9.0
3600,2022-05-23,outlet samsonite,com.privalia.br,2.0
3601,2022-05-23,outlet tracta,amaro.amaroandroid,17.0
3602,2022-05-23,outlet tracta,br.com.dafiti,
3603,2022-05-23,outlet tracta,br.com.zattini,8.0
3604,2022-05-23,outlet tracta,com.mobfiq.offpremium,10.0
3605,2022-05-23,outlet tracta,com.privalia.br,1.0
3606,2022-05-23,outlet triton,amaro.amaroandroid,25.0
3607,2022-05-23,outlet triton,br.com.dafiti,4.0
3608,2022-05-23,outlet triton,br.com.zattini,7.0
3609,2022-05-23,outlet triton,com.farfetch.farfetchshop,26.0
3610,2022-05-23,outlet triton,com.mobfiq.offpremium,6.0
3611,2022-05-23,outlet triton,com.privalia.br,1.0
3612,2022-05-23,outlet umbro,amaro.amaroandroid,
3613,2022-05-23,outlet umbro,br.com.dafiti,8.0
3614,2022-05-23,outlet umbro,br.com.zattini,9.0
3615,2022-05-23,outlet umbro,com.farfetch.farfetchshop,
3616,2022-05-23,outlet umbro,com.mobfiq.offpremium,23.0
3617,2022-05-23,outlet umbro,com.privalia.br,4.0
3618,2022-05-23,outlet west coast,br.com.dafiti,21.0
3619,2022-05-23,outlet west coast,com.farfetch.farfetchshop,11.0
3620,2022-05-23,outlet west coast,com.privalia.br,3.0
3621,2022-05-23,outlet wrangler,amaro.amaroandroid,25.0
3622,2022-05-23,outlet wrangler,br.com.dafiti,
3623,2022-05-23,outlet wrangler,br.com.zattini,15.0
3624,2022-05-23,outlet wrangler,com.farfetch.farfetchshop,33.0
3625,2022-05-23,outlet wrangler,com.mobfiq.offpremium,11.0
3626,2022-05-23,outlet wrangler,com.privalia.br,2.0
3627,2022-05-23,privalia,amaro.amaroandroid,16.0
3628,2022-05-23,privalia,br.com.dafiti,4.0
3629,2022-05-23,privalia,br.com.zattini,3.0
3630,2022-05-23,privalia,com.farfetch.farfetchshop,36.0
3631,2022-05-23,privalia,com.mobfiq.offpremium,10.0
3632,2022-05-23,privalia,com.privalia.br,1.0
3633,2022-05-23,privalia br,amaro.amaroandroid,15.0
3634,2022-05-23,privalia br,br.com.dafiti,3.0
3635,2022-05-23,privalia br,br.com.zattini,4.0
3636,2022-05-23,privalia br,com.farfetch.farfetchshop,56.0
3637,2022-05-23,privalia br,com.mobfiq.offpremium,19.0
3638,2022-05-23,privalia br,com.privalia.br,1.0
3639,2022-05-23,roupas de marca,amaro.amaroandroid,8.0
3640,2022-05-23,roupas de marca,br.com.dafiti,3.0
3641,2022-05-23,roupas de marca,br.com.zattini,1.0
3642,2022-05-23,roupas de marca,com.farfetch.farfetchshop,7.0
3643,2022-05-23,roupas de marca,com.mobfiq.offpremium,34.0
3644,2022-05-23,roupas de marca,com.privalia.br,4.0
3645,2022-05-22,adidas,amaro.amaroandroid,55.0
3646,2022-05-22,adidas,br.com.dafiti,12.0
3647,2022-05-22,adidas,br.com.zattini,96.0
3648,2022-05-22,adidas,com.farfetch.farfetchshop,56.0
3649,2022-05-22,adidas,com.mobfiq.offpremium,68.0
3650,2022-05-22,adidas,com.privalia.br,81.0
3651,2022-05-22,calvin klein jeans,amaro.amaroandroid,10.0
3652,2022-05-22,calvin klein jeans,br.com.dafiti,2.0
3653,2022-05-22,calvin klein jeans,br.com.zattini,11.0
3654,2022-05-22,calvin klein jeans,com.farfetch.farfetchshop,20.0
3655,2022-05-22,calvin klein jeans,com.mobfiq.offpremium,29.0
3656,2022-05-22,calvin klein jeans,com.privalia.br,4.0
3657,2022-05-22,capodarte,amaro.amaroandroid,24.0
3658,2022-05-22,capodarte,br.com.dafiti,3.0
3659,2022-05-22,capodarte,br.com.zattini,11.0
3660,2022-05-22,capodarte,com.farfetch.farfetchshop,
3661,2022-05-22,capodarte,com.mobfiq.offpremium,78.0
3662,2022-05-22,capodarte,com.privalia.br,9.0
3663,2022-05-22,compras online,amaro.amaroandroid,81.0
3664,2022-05-22,compras online,br.com.dafiti,26.0
3665,2022-05-22,compras online,br.com.zattini,20.0
3666,2022-05-22,compras online,com.privalia.br,24.0
3667,2022-05-22,cravo e canela,amaro.amaroandroid,
3668,2022-05-22,cravo e canela,br.com.dafiti,2.0
3669,2022-05-22,cravo e canela,br.com.zattini,7.0
3670,2022-05-22,cravo e canela,com.mobfiq.offpremium,
3671,2022-05-22,cravo e canela,com.privalia.br,14.0
3672,2022-05-22,lacoste,amaro.amaroandroid,23.0
3673,2022-05-22,lacoste,br.com.dafiti,8.0
3674,2022-05-22,lacoste,br.com.zattini,9.0
3675,2022-05-22,lacoste,com.farfetch.farfetchshop,18.0
3676,2022-05-22,lacoste,com.mobfiq.offpremium,69.0
3677,2022-05-22,lacoste,com.privalia.br,10.0
3678,2022-05-22,morena rosa,amaro.amaroandroid,8.0
3679,2022-05-22,morena rosa,br.com.dafiti,5.0
3680,2022-05-22,morena rosa,br.com.zattini,4.0
3681,2022-05-22,morena rosa,com.farfetch.farfetchshop,36.0
3682,2022-05-22,morena rosa,com.mobfiq.offpremium,43.0
3683,2022-05-22,morena rosa,com.privalia.br,2.0
3684,2022-05-22,outlet,amaro.amaroandroid,29.0
3685,2022-05-22,outlet,br.com.dafiti,4.0
3686,2022-05-22,outlet,br.com.zattini,9.0
3687,2022-05-22,outlet,com.farfetch.farfetchshop,
3688,2022-05-22,outlet,com.mobfiq.offpremium,11.0
3689,2022-05-22,outlet,com.privalia.br,1.0
3690,2022-05-22,outlet adidas,amaro.amaroandroid,51.0
3691,2022-05-22,outlet adidas,br.com.dafiti,8.0
3692,2022-05-22,outlet adidas,br.com.zattini,13.0
3693,2022-05-22,outlet adidas,com.farfetch.farfetchshop,35.0
3694,2022-05-22,outlet adidas,com.mobfiq.offpremium,16.0
3695,2022-05-22,outlet adidas,com.privalia.br,2.0
3696,2022-05-22,outlet bastille,amaro.amaroandroid,21.0
3697,2022-05-22,outlet bastille,br.com.dafiti,8.0
3698,2022-05-22,outlet bastille,br.com.zattini,5.0
3699,2022-05-22,outlet bastille,com.farfetch.farfetchshop,
3700,2022-05-22,outlet bastille,com.mobfiq.offpremium,4.0
3701,2022-05-22,outlet bastille,com.privalia.br,1.0
3702,2022-05-22,outlet beyoung,amaro.amaroandroid,23.0
3703,2022-05-22,outlet beyoung,br.com.dafiti,11.0
3704,2022-05-22,outlet beyoung,br.com.zattini,14.0
3705,2022-05-22,outlet beyoung,com.farfetch.farfetchshop,41.0
3706,2022-05-22,outlet beyoung,com.mobfiq.offpremium,8.0
3707,2022-05-22,outlet beyoung,com.privalia.br,1.0
3708,2022-05-22,outlet calvin klein jeans,amaro.amaroandroid,17.0
3709,2022-05-22,outlet calvin klein jeans,br.com.dafiti,3.0
3710,2022-05-22,outlet calvin klein jeans,br.com.zattini,12.0
3711,2022-05-22,outlet calvin klein jeans,com.farfetch.farfetchshop,22.0
3712,2022-05-22,outlet calvin klein jeans,com.mobfiq.offpremium,
3713,2022-05-22,outlet calvin klein jeans,com.privalia.br,2.0
3714,2022-05-22,outlet capodarte,amaro.amaroandroid,46.0
3715,2022-05-22,outlet capodarte,br.com.dafiti,3.0
3716,2022-05-22,outlet capodarte,br.com.zattini,7.0
3717,2022-05-22,outlet capodarte,com.farfetch.farfetchshop,56.0
3718,2022-05-22,outlet capodarte,com.mobfiq.offpremium,51.0
3719,2022-05-22,outlet capodarte,com.privalia.br,2.0
3720,2022-05-22,outlet cardigans,amaro.amaroandroid,14.0
3721,2022-05-22,outlet cardigans,br.com.dafiti,7.0
3722,2022-05-22,outlet cardigans,br.com.zattini,3.0
3723,2022-05-22,outlet cardigans,com.mobfiq.offpremium,4.0
3724,2022-05-22,outlet cardigans,com.privalia.br,1.0
3725,2022-05-22,outlet coca-cola,amaro.amaroandroid,65.0
3726,2022-05-22,outlet coca-cola,br.com.dafiti,21.0
3727,2022-05-22,outlet coca-cola,br.com.zattini,24.0
3728,2022-05-22,outlet coca-cola,com.mobfiq.offpremium,56.0
3729,2022-05-22,outlet coca-cola,com.privalia.br,7.0
3730,2022-05-22,outlet cravo e canela,amaro.amaroandroid,61.0
3731,2022-05-22,outlet cravo e canela,br.com.dafiti,3.0
3732,2022-05-22,outlet cravo e canela,br.com.zattini,4.0
3733,2022-05-22,outlet cravo e canela,com.farfetch.farfetchshop,72.0
3734,2022-05-22,outlet cravo e canela,com.mobfiq.offpremium,22.0
3735,2022-05-22,outlet cravo e canela,com.privalia.br,2.0
3736,2022-05-22,outlet de marcas,amaro.amaroandroid,25.0
3737,2022-05-22,outlet de marcas,br.com.dafiti,5.0
3738,2022-05-22,outlet de marcas,br.com.zattini,14.0
3739,2022-05-22,outlet de marcas,com.farfetch.farfetchshop,24.0
3740,2022-05-22,outlet de marcas,com.mobfiq.offpremium,3.0
3741,2022-05-22,outlet de marcas,com.privalia.br,1.0
3742,2022-05-22,outlet de moda,amaro.amaroandroid,16.0
3743,2022-05-22,outlet de moda,br.com.dafiti,4.0
3744,2022-05-22,outlet de moda,br.com.zattini,7.0
3745,2022-05-22,outlet de moda,com.farfetch.farfetchshop,24.0
3746,2022-05-22,outlet de moda,com.mobfiq.offpremium,8.0
3747,2022-05-22,outlet de moda,com.privalia.br,1.0
3748,2022-05-22,outlet e-girl roupas,amaro.amaroandroid,22.0
3749,2022-05-22,outlet e-girl roupas,br.com.dafiti,7.0
3750,2022-05-22,outlet e-girl roupas,br.com.zattini,5.0
3751,2022-05-22,outlet e-girl roupas,com.farfetch.farfetchshop,39.0
3752,2022-05-22,outlet e-girl roupas,com.mobfiq.offpremium,25.0
3753,2022-05-22,outlet e-girl roupas,com.privalia.br,1.0
3754,2022-05-22,outlet fellipe krein,amaro.amaroandroid,25.0
3755,2022-05-22,outlet fellipe krein,br.com.dafiti,4.0
3756,2022-05-22,outlet fellipe krein,br.com.zattini,2.0
3757,2022-05-22,outlet fellipe krein,com.farfetch.farfetchshop,58.0
3758,2022-05-22,outlet fellipe krein,com.mobfiq.offpremium,21.0
3759,2022-05-22,outlet fellipe krein,com.privalia.br,1.0
3760,2022-05-22,outlet fila,amaro.amaroandroid,
3761,2022-05-22,outlet fila,br.com.dafiti,6.0
3762,2022-05-22,outlet fila,br.com.zattini,8.0
3763,2022-05-22,outlet fila,com.farfetch.farfetchshop,
3764,2022-05-22,outlet fila,com.mobfiq.offpremium,17.0
3765,2022-05-22,outlet fila,com.privalia.br,2.0
3766,2022-05-22,outlet forum,amaro.amaroandroid,18.0
3767,2022-05-22,outlet forum,br.com.dafiti,4.0
3768,2022-05-22,outlet forum,br.com.zattini,6.0
3769,2022-05-22,outlet forum,com.farfetch.farfetchshop,
3770,2022-05-22,outlet forum,com.mobfiq.offpremium,16.0
3771,2022-05-22,outlet forum,com.privalia.br,1.0
3772,2022-05-22,outlet granado,amaro.amaroandroid,25.0
3773,2022-05-22,outlet granado,br.com.dafiti,
3774,2022-05-22,outlet granado,br.com.zattini,
3775,2022-05-22,outlet granado,com.farfetch.farfetchshop,39.0
3776,2022-05-22,outlet granado,com.mobfiq.offpremium,13.0
3777,2022-05-22,outlet granado,com.privalia.br,1.0
3778,2022-05-22,outlet hugo boss,amaro.amaroandroid,28.0
3779,2022-05-22,outlet hugo boss,br.com.dafiti,16.0
3780,2022-05-22,outlet hugo boss,br.com.zattini,14.0
3781,2022-05-22,outlet hugo boss,com.farfetch.farfetchshop,15.0
3782,2022-05-22,outlet hugo boss,com.mobfiq.offpremium,11.0
3783,2022-05-22,outlet hugo boss,com.privalia.br,2.0
3784,2022-05-22,outlet intuição,amaro.amaroandroid,8.0
3785,2022-05-22,outlet intuição,br.com.dafiti,
3786,2022-05-22,outlet intuição,br.com.zattini,
3787,2022-05-22,outlet intuição,com.farfetch.farfetchshop,
3788,2022-05-22,outlet intuição,com.mobfiq.offpremium,10.0
3789,2022-05-22,outlet intuição,com.privalia.br,1.0
3790,2022-05-22,outlet javali,amaro.amaroandroid,
3791,2022-05-22,outlet javali,br.com.dafiti,
3792,2022-05-22,outlet javali,br.com.zattini,
3793,2022-05-22,outlet javali,com.farfetch.farfetchshop,
3794,2022-05-22,outlet javali,com.mobfiq.offpremium,
3795,2022-05-22,outlet javali,com.privalia.br,
3796,2022-05-22,outlet lacoste,amaro.amaroandroid,45.0
3797,2022-05-22,outlet lacoste,br.com.dafiti,9.0
3798,2022-05-22,outlet lacoste,br.com.zattini,12.0
3799,2022-05-22,outlet lacoste,com.farfetch.farfetchshop,47.0
3800,2022-05-22,outlet lacoste,com.mobfiq.offpremium,17.0
3801,2022-05-22,outlet lacoste,com.privalia.br,3.0
3802,2022-05-22,outlet michael kors,amaro.amaroandroid,28.0
3803,2022-05-22,outlet michael kors,br.com.dafiti,
3804,2022-05-22,outlet michael kors,br.com.zattini,21.0
3805,2022-05-22,outlet michael kors,com.farfetch.farfetchshop,13.0
3806,2022-05-22,outlet michael kors,com.mobfiq.offpremium,7.0
3807,2022-05-22,outlet michael kors,com.privalia.br,5.0
3808,2022-05-22,outlet morena rosa,amaro.amaroandroid,14.0
3809,2022-05-22,outlet morena rosa,br.com.dafiti,3.0
3810,2022-05-22,outlet morena rosa,br.com.zattini,4.0
3811,2022-05-22,outlet morena rosa,com.farfetch.farfetchshop,
3812,2022-05-22,outlet morena rosa,com.mobfiq.offpremium,11.0
3813,2022-05-22,outlet morena rosa,com.privalia.br,1.0
3814,2022-05-22,outlet mr kitsch,amaro.amaroandroid,27.0
3815,2022-05-22,outlet mr kitsch,br.com.dafiti,2.0
3816,2022-05-22,outlet mr kitsch,br.com.zattini,5.0
3817,2022-05-22,outlet mr kitsch,com.farfetch.farfetchshop,43.0
3818,2022-05-22,outlet mr kitsch,com.mobfiq.offpremium,16.0
3819,2022-05-22,outlet mr kitsch,com.privalia.br,1.0
3820,2022-05-22,outlet nike,amaro.amaroandroid,44.0
3821,2022-05-22,outlet nike,br.com.dafiti,9.0
3822,2022-05-22,outlet nike,br.com.zattini,12.0
3823,2022-05-22,outlet nike,com.farfetch.farfetchshop,34.0
3824,2022-05-22,outlet nike,com.mobfiq.offpremium,29.0
3825,2022-05-22,outlet nike,com.privalia.br,1.0
3826,2022-05-22,outlet perlatto,amaro.amaroandroid,
3827,2022-05-22,outlet perlatto,br.com.dafiti,2.0
3828,2022-05-22,outlet perlatto,br.com.zattini,3.0
3829,2022-05-22,outlet perlatto,com.farfetch.farfetchshop,
3830,2022-05-22,outlet perlatto,com.mobfiq.offpremium,18.0
3831,2022-05-22,outlet perlatto,com.privalia.br,1.0
3832,2022-05-22,outlet premium,amaro.amaroandroid,49.0
3833,2022-05-22,outlet premium,br.com.dafiti,10.0
3834,2022-05-22,outlet premium,br.com.zattini,12.0
3835,2022-05-22,outlet premium,com.farfetch.farfetchshop,17.0
3836,2022-05-22,outlet premium,com.mobfiq.offpremium,4.0
3837,2022-05-22,outlet premium,com.privalia.br,5.0
3838,2022-05-22,outlet samsonite,amaro.amaroandroid,
3839,2022-05-22,outlet samsonite,br.com.dafiti,
3840,2022-05-22,outlet samsonite,br.com.zattini,
3841,2022-05-22,outlet samsonite,com.farfetch.farfetchshop,24.0
3842,2022-05-22,outlet samsonite,com.mobfiq.offpremium,9.0
3843,2022-05-22,outlet samsonite,com.privalia.br,2.0
3844,2022-05-22,outlet tracta,amaro.amaroandroid,17.0
3845,2022-05-22,outlet tracta,br.com.dafiti,
3846,2022-05-22,outlet tracta,br.com.zattini,12.0
3847,2022-05-22,outlet tracta,com.mobfiq.offpremium,9.0
3848,2022-05-22,outlet tracta,com.privalia.br,1.0
3849,2022-05-22,outlet triton,amaro.amaroandroid,24.0
3850,2022-05-22,outlet triton,br.com.dafiti,6.0
3851,2022-05-22,outlet triton,br.com.zattini,7.0
3852,2022-05-22,outlet triton,com.farfetch.farfetchshop,21.0
3853,2022-05-22,outlet triton,com.mobfiq.offpremium,8.0
3854,2022-05-22,outlet triton,com.privalia.br,1.0
3855,2022-05-22,outlet umbro,amaro.amaroandroid,45.0
3856,2022-05-22,outlet umbro,br.com.dafiti,8.0
3857,2022-05-22,outlet umbro,br.com.zattini,10.0
3858,2022-05-22,outlet umbro,com.farfetch.farfetchshop,47.0
3859,2022-05-22,outlet umbro,com.mobfiq.offpremium,20.0
3860,2022-05-22,outlet umbro,com.privalia.br,1.0
3861,2022-05-22,outlet west coast,br.com.dafiti,24.0
3862,2022-05-22,outlet west coast,com.farfetch.farfetchshop,9.0
3863,2022-05-22,outlet west coast,com.privalia.br,2.0
3864,2022-05-22,outlet wrangler,amaro.amaroandroid,39.0
3865,2022-05-22,outlet wrangler,br.com.dafiti,
3866,2022-05-22,outlet wrangler,br.com.zattini,22.0
3867,2022-05-22,outlet wrangler,com.farfetch.farfetchshop,32.0
3868,2022-05-22,outlet wrangler,com.mobfiq.offpremium,7.0
